post_id,source_credibility,has_citation,emotional_tone,all_caps_ratio,exclamation_count,reading_level,user_past_accuracy,label_is_true
83,0.8787333749850419,1,0.20588634582208662,0.13108909061531307,0,5.233446359000446,0.8704783331578092,1
84,0.22570113661734226,0,0.9388564561941409,0.37126885257934694,3,4.939465179402366,0.2699770077754588,1
85,0.8141697780772766,1,0.42545001539804184,0.02033561834309024,0,7.207241375941062,0.9123560703202466,1
86,0.1954060062408727,0,0.5285335726311521,0.5948428665367803,0,7.620383030978159,0.7133375826122077,0
87,0.8519167293423142,1,0.25492126367368567,0.009843311930086389,0,7.832773758708737,0.8722118883725214,1
88,0.5762182724535093,1,0.2997678539585217,0.0457183021964561,0,9.965861160762497,0.9581112034018684,1
89,0.308730641120377,1,0.8092406629335148,0.6097837129836171,2,5.888994577893173,0.23118200616726217,0
90,0.1758490582365628,0,0.9172692432124605,0.7804527070665722,4,6.582185705803125,0.09583978982402105,1
91,0.07926309783788296,1,0.4995135579935682,0.4753534063373384,2,6.447011257699929,0.38536545971031594,0
92,0.9324441808848862,1,0.27900803307478833,0.06762060832392902,0,8.249243756338876,0.7308514497579883,1
93,0.033053108286024056,0,0.7425856412226834,0.4553104389967465,1,8.687031900948996,0.34099691565064305,0
94,0.6332439602131558,0,0.23735571578642853,0.03200051356474219,2,7.79750185830342,0.36763947069752567,1
95,0.06839047795661943,0,0.7314938959988632,0.5952187722692526,2,3.392422535020851,0.31237825158364524,0
96,0.16190621667195385,0,0.3449662259888265,0.11882789544510186,4,3.4464030831625294,0.1384523137944483,0
97,0.05576769313583292,0,0.5586371660383136,0.4058537717337353,2,4.637613161743774,0.5423782527701783,0
98,0.8338583714414921,1,0.10288781862654688,0.13190810179046433,0,9.126164564489697,0.9241628724512666,0
99,0.5687931350183891,0,0.5368111970771765,0.47348198178817824,0,6.442797874658752,0.5988522965778668,0
100,0.21278630920692593,0,0.654399070687075,0.6124688420781972,0,7.032266838834425,0.45847255990841274,1
101,0.2867461510312617,0,0.10732481494341127,0.6829879499544339,2,6.154298685968804,0.3831546097675023,0
102,0.06178007561381348,0,0.703852653774851,0.3043405179143709,2,7.076871226437156,0.34362362457389084,0
103,0.27852712628528514,0,0.7140069385721672,0.38029955386777703,1,7.526465887468986,0.1674155889687278,0
104,0.10440924668246977,0,0.8239460292415907,0.48769906730103124,3,1.644742548891589,0.17629882040359227,0
105,0.6204643600670209,1,0.43901353584417396,0.04789091959391108,0,7.004364812969064,0.8999550150142765,1
106,0.5653386230800815,1,0.22871519222351946,0.04140051754403571,0,7.022731089196254,0.8465402858310284,1
107,0.8828003482851519,1,0.371794880508828,0.017773089841842723,1,7.49140211445543,0.6900622721253081,1
108,0.37165177384985804,0,0.5475412068474719,0.6648690485624001,2,4.600702190933025,0.3330198238891439,0
109,0.18309350803531568,0,0.7026980451361613,0.6468324140616716,2,7.530960270185964,0.45647176345854107,0
110,0.6341652957855964,1,0.3328075514666671,0.10715725766527491,0,7.493768134648844,0.7495670544525526,1
111,0.07855160302336084,0,0.9817085698773109,0.7073966297038343,2,6.526891267819531,0.24226443484420787,0
112,0.9607520682671826,1,0.49355867497506345,0.09271635695046479,0,7.979868551038395,0.9786116764603235,1
113,0.8997781290863499,1,0.058284638036747216,0.10959464442279937,0,6.815032948730808,0.4747657529441451,0
114,0.7316193275706817,1,0.10793463820039319,0.10716919699164973,0,7.855377639537589,0.9289995412243379,0
115,0.4642537451732208,1,0.16084781234513437,0.21968756943203374,1,9.178680990957375,0.8632615000071209,1
116,0.9349890597162825,1,0.13989723806751472,0.0630588443620561,0,10.0,0.6271754807116505,1
117,0.0651820945839086,0,0.625867495248652,0.3922427926694957,2,2.3503161202763785,0.5628913559584973,0
118,0.8969047430727248,1,0.26963432313504704,0.018308497013692217,0,7.91864151589282,0.7134086114419942,1
119,0.2617876500655494,0,0.6467615118089947,0.5019266854951926,1,5.0250035741122145,0.1741831888239688,0
120,0.04716508482519339,1,0.40751606528286793,0.40418291233269393,0,4.857304916751358,0.3098382486318974,0
121,0.41622594130668666,1,0.8283954301131277,0.4615696823463274,1,5.395376396834206,0.2752047048318292,0
122,0.6560773730519903,0,0.3807793753406895,0.19529302071160326,0,7.265291118644113,0.8974163285607101,1
123,0.8467867488689322,1,0.3328739404598938,0.09981209505326546,0,9.369885714527571,0.8254344963127844,1
124,0.9303717341990152,1,0.26840184854127164,0.07465743763335765,0,8.142593238720277,0.9738737624292295,1
125,0.3249969875458024,0,0.8572678707534883,0.5527693259989959,2,3.062379113016274,0.5004639650113787,0
126,0.9662476669029648,0,0.1783481022164913,0.16761867926096724,1,10.0,0.991931650899876,1
127,0.14780829817524319,0,0.5363827735823583,0.4714698082549989,0,6.417715616360234,0.24431315442303653,0
128,0.11196269562647308,0,0.9169006362324255,0.5955035767774736,2,3.963427748932268,0.6292966813012014,0
129,0.31484474699810505,1,0.4658209587314041,0.2968668924826915,1,6.10755599670823,0.20809131504973385,0
130,0.6271962758580842,0,0.029840335681009827,0.03198586862605611,0,5.998212714840686,0.5913159851169463,1
131,0.9646645937051678,1,0.15670992837292502,0.4241441260028502,0,7.600463852590453,0.5562240500030761,1
132,0.0983440037738617,0,0.7673267971413126,0.38483746884155096,1,5.316203954648755,0.5344151687076052,1
133,0.3920141288785325,0,0.7287354784452079,0.2415311760629358,0,6.37872368574828,0.23267914097825532,1
134,0.7206986107543163,1,0.07307539992268046,0.029051254036660517,0,7.828526206165064,0.4571406699749957,1
135,0.78736937860043,1,0.5092960698914976,0.09086225796875468,2,8.436531904652654,0.9246876149277189,1
136,0.5117573202422846,0,0.44016910873863724,0.6455310273580724,0,6.114633010978326,0.2465814179320219,0
137,0.8887835783161444,1,0.19066447263141326,0.025729241470423932,1,6.1029984063019,0.30726654023095984,0
138,0.7741099614322244,0,0.16784248630624807,0.22092400449971594,0,9.214498025581282,0.8816478702988549,1
139,0.8946030230605823,1,0.09971969365179395,0.11998811753015443,1,9.97305423401053,0.9650637524178846,1
140,0.8148502758812666,1,0.5979197576198056,0.1391006181927099,1,8.399139140660127,0.9282107218855844,1
141,0.16496507821070455,0,0.9208771444512194,0.8506934975580315,2,6.722331055544194,0.6650378043657827,0
142,0.8388270442578342,0,0.14360976961333743,0.22681913038849677,1,4.49970557773816,0.6196939320549212,1
143,0.9085839782434899,0,0.23126079585860784,0.03347099611307954,0,6.403255445980312,0.7125691315738657,1
144,0.5006824686018633,1,0.6052665592401318,0.1683925187853885,0,8.197059753689816,0.9318934383814053,1
145,0.09378065750802464,0,0.591834869322382,0.8819835538162305,2,5.469549042344234,0.16806124560382482,0
146,0.3662338133345935,1,0.11445513952490054,0.15146053104933072,0,8.70954754361294,0.7033408665226485,1
147,0.17988543324142361,0,0.4027230382963361,0.3739904697603526,4,5.078247740949048,0.4662334927901057,1
148,0.7743712394583931,1,0.15972837053676447,0.19306992083156824,0,5.627330289946144,0.7410548444457942,1
149,0.25249734076640945,0,0.9333479823574558,0.32092473781329406,1,7.075621499846992,0.3587979668746058,0
150,0.33208071575531206,0,0.8551138131978007,0.5255213918856998,1,3.6912979568338176,0.4926424653544974,1
151,0.13891196533080402,1,0.45653994411647647,0.3764896310015063,2,6.352528454258378,0.24911401479541223,0
152,0.601670125662089,1,0.26721232719233673,0.08487369877660993,0,9.190867490074428,0.5902040513434696,1
153,0.8227760715556011,1,0.1274713589647698,0.03534043195389501,0,7.309598415473038,0.8562311822049096,1
154,0.44952458785042937,0,0.1850953076847672,0.24165809226762291,0,7.66990235101787,0.7604502247486157,1
155,0.7374058342741361,1,0.09489293169617082,0.03682040395140291,0,9.490567264432743,0.6213126716118839,1
156,0.34539945068705774,0,0.8447949274636406,0.4402692349311828,0,6.2632741200852795,0.19934633436040047,0
157,0.3824381950614512,1,0.8929048818487808,0.4386274575491158,2,6.2051426536130485,0.6822357637230222,1
158,0.28285531491697935,0,0.14823975902436556,0.3808572593624219,0,8.017065835928197,0.12688861732410123,0
159,0.2804852777704894,0,0.7029687398772122,0.4419517173715168,1,6.047946085444918,0.3824120761108228,0
160,0.7953233448685154,0,0.24792182243114544,0.037377484250026176,0,8.160485370316177,0.8219725087202916,1
161,0.14920706359598276,0,0.8044922298683104,0.6144943470582085,1,6.478209432744757,0.11298436462306163,0
162,0.13430493927425077,0,0.8307531527338929,0.7432663569535066,4,5.40204012671243,0.2129367044641527,0
163,0.9506566058673855,1,0.3779380307017183,0.13995356553635682,0,10.0,0.5472524099403223,1
164,0.9077272177603498,1,0.32281855925034963,0.23186948432519647,0,6.4972145383532665,0.5584263737094463,1
165,0.2657063955233063,0,0.5887287616458134,0.5862134146719006,1,5.447770055075592,0.4221282536682593,1
166,0.9437917548664176,1,0.03360080880839051,0.054466962503462425,0,10.0,0.7035478559894959,1
167,0.12635233457906414,0,0.5829244224718351,0.6125968409302508,2,6.958286104291382,0.1667331579713365,0
168,0.04850318677678508,1,0.641600320381219,0.745304729062498,1,7.592153975277203,0.5982992261589377,0
169,0.9145953689191548,1,0.18839201700156913,0.07339819647047896,0,7.037479125731138,0.8963435088837357,1
170,0.5866311954498077,0,0.33164606791923285,0.15696937348548895,0,7.377045296835462,0.8569419492113368,1
171,0.5400817639383537,1,0.6244499682323651,0.5282822608804434,0,5.153720635994666,0.79707914919703,0
172,0.9849657941856893,0,0.10415222705224512,0.15261993468485924,1,7.004487943585177,0.7167960317241386,1
173,0.6924358247612513,1,0.36186909256516153,0.0014769210350642932,1,7.484217686063177,0.8363927707758925,1
174,0.16342574134434265,0,0.669225880388694,0.5520947316769046,1,4.09859770984027,0.8926580580139535,0
175,0.02413901106351681,0,0.642755069117474,0.3941537592826525,2,6.72477952551409,0.4115052483259878,0
176,0.2718618526414371,0,0.8180181834358382,0.5669510066809625,0,2.4885527471833706,0.1720356427164443,0
177,0.027633828500068507,0,0.36077038925365995,0.3982967006912234,2,4.483337819922739,0.2373940280875289,0
178,0.7143220309022272,0,0.2780949672714796,0.1604148747605631,1,7.022288685484851,0.8862767585615056,1
179,0.43776079410994595,1,0.22056736323146414,0.1387386832328486,1,8.468874140018125,0.7961913229327683,1
180,0.8627327587809452,0,0.399360107765207,0.1689042307259673,0,6.930729637795651,0.8768247571573391,1
181,0.8976698822477568,1,0.18553653371932705,0.10627412567909664,0,7.703659601957025,0.8562955648178633,1
182,0.9481572928217423,1,0.3993435255933422,0.07782056411604436,0,6.6660181220150845,0.37283363299950123,1
183,0.11239793913910952,1,0.8126396158832322,0.4410198111191586,0,4.137544666828201,0.17919483118374757,0
184,0.7135199390547128,0,0.49941137919830286,0.06889864597856604,0,8.411179761107029,0.8563681480483932,1
185,0.19365866896396822,0,0.8429362066814627,0.5506762375662189,1,6.177511316952874,0.4490059598138832,0
186,0.7433156880491127,1,0.21992338043829646,0.1324030048318032,0,6.577742983606695,0.8601964451355834,1
187,0.09652335636950087,0,0.86130032100272,0.4757654363574256,1,6.6898786657623,0.029699559527167598,0
188,0.2656968093723593,0,0.7346284834761543,0.5646592063475674,1,6.935804043991582,0.36925126783868817,0
189,0.08679026982198497,1,0.8264061027815104,0.7501225602284337,0,4.402745933602554,0.7440241473227287,0
190,0.07149290345829919,0,0.6359942994810899,0.3426709542863996,2,3.4388658744578118,0.3588935303406325,0
191,0.40977892356498896,1,0.19481788877212644,0.0671992653357533,0,6.103234370482788,0.7341140767053239,1
192,0.9812995988045128,1,0.5296641643971056,0.28972847479443464,1,6.911877380956795,0.7971147036915246,1
193,0.7359989535427155,1,0.34664713336972425,0.17683682678641208,0,7.804196893336663,0.7435952454747695,1
194,0.6215671320145647,1,0.2577424319265339,0.1274145152822936,0,8.667652781221921,0.7827970257950615,1
195,0.11379642234248948,0,0.48814352245868103,0.4394287807021403,1,6.690571269461731,0.5000474386628179,1
196,0.5989265477942505,1,0.14675931217229848,0.05164392052664384,1,7.6202340588244155,0.6116868967662253,1
197,0.12039257784468324,0,0.43321615227631427,0.724214742807795,3,6.144910137418813,0.3193611197965462,0
198,0.6852930183636121,1,0.24996086446183072,0.16195329505914194,0,4.629348944477665,0.9104086665584832,1
199,0.09075481040546872,0,0.7262576363845827,0.341097665648377,2,4.0098319909095395,0.43043370296280464,0
200,0.7294392787627113,0,0.28265270929572994,0.6759987945527435,0,6.026095281752478,0.2946522722068632,0
201,0.8855398086235158,1,0.15404130720640616,0.10910670972710146,2,10.0,0.6971959483368331,1
202,0.866284486780429,1,0.12727378211755005,0.12265513094079702,0,6.828241366251385,0.6444563481374911,1
203,0.7087915991274422,1,0.2825148057436413,0.04660888030740557,0,9.405677543399705,0.7276622659376438,1
204,0.705499067370396,1,0.14284652233337955,0.10992714483359513,0,7.756848251513006,0.9039169325074443,1
205,0.947467140430794,1,0.1757802109340254,0.12243204782963578,0,4.7736793846794425,0.7069608333057676,1
206,0.22191445575869292,0,0.3892978479249368,0.33357050343733097,3,5.46999661211325,0.48783200695292006,0
207,0.17881236643505233,0,0.6909341661265652,0.7223775931279993,3,3.479219643386577,0.021650745488846285,0
208,0.5733424511202858,1,0.4245421792155364,0.22060218446061589,0,10.0,0.670726257920473,1
209,0.13579947912321388,1,0.5206590399063856,0.5775635724340743,0,5.48143527617938,0.05443170207870283,0
210,0.4484542812959318,0,0.5026112879085202,0.6396357983473543,2,7.570112683298332,0.33721392061463057,0
211,0.10048144631291625,0,0.3689061517128947,0.44525857638532346,1,7.020341963691409,0.5421266446559925,0
212,0.1962904331776362,1,0.516619565245538,0.5142828366921965,0,4.555041098095141,0.39908427623467824,0
213,0.27840244413068616,0,0.6670530826127575,0.350672842628356,0,6.205055103086115,0.3830562788543361,0
214,0.7698015204782281,0,0.2737848508844518,0.08225299899141475,1,8.651898726385555,0.7877822706766281,1
215,0.8944445721925383,0,0.2878005977109947,0.15321824688785204,0,6.196580207948885,0.7644016443388089,1
216,0.6863632511125812,1,0.02764515530552504,0.33659310216381577,0,5.972792936133128,0.9258036495434815,1
217,0.8515928236140937,1,0.3243914629336163,0.3501926886002679,0,7.488257723187016,0.9127247868479929,1
218,0.17224000997378214,0,0.607835238532591,0.2847068637529792,0,5.739664260641338,0.573189583182587,0
219,0.9464949264565139,1,0.6805126469642157,0.15553042530553618,1,8.997513308058993,0.922229361748119,1
220,0.2691853598725955,1,0.7734202052237487,0.4219007548850832,2,7.083482817067676,0.4761405494101597,1
221,0.8679128780290977,1,0.3917573561408641,0.4035308994449463,0,7.690630170203887,0.7388534602874708,1
222,0.4749656776535548,0,0.46524526308795827,0.8048113792042882,0,5.882828440598962,0.47468972668580256,0
223,0.7181790602264021,1,0.43582765145247954,0.24724631724486268,0,8.81831701148354,0.87482973494754,1
224,0.06804131076420328,0,0.8233022935674631,0.32577413408657446,0,4.4770413009826076,0.055437287011120565,0
225,0.6635962931589016,1,0.8447669629944242,0.1947493628792068,0,5.4637110790524925,0.37520055753032444,0
226,0.8086303428987126,1,0.4888589454828325,0.2755563751256208,0,7.18276380869632,0.8610222582805238,1
227,0.7328260918191027,0,0.09347293826977675,0.029224206459339628,0,9.693439899346576,0.7471072242146167,1
228,0.9093607512826697,0,0.23422192012228296,0.05813903059105885,1,8.379185886538487,0.7311621777240164,1
229,0.612448486544137,1,0.11588646531390014,0.13637331106931558,1,7.897317340074001,0.7160040650873671,1
230,0.5204767549174096,0,0.6245621936078136,0.44090258372404717,2,7.129066683831628,0.47820955586749186,0
231,0.06562934051077098,0,0.84656454048817,0.4846812060103654,0,6.179237457788726,0.7304404276677335,0
232,0.7653753497404825,1,0.04359857810885451,0.021851785572295133,1,7.6981936102675,0.9129970090830039,1
233,0.08514144509714247,0,0.9124320456015521,0.6677774209276847,1,6.756424938491276,0.08228954747209659,0
234,0.8024490519614546,1,0.054958148767801224,0.05651660440368425,0,7.752130370189744,0.9796650974794895,1
235,0.39277281482799187,0,0.3144361852782496,0.03868340214041873,1,6.217366858160401,0.9474827516257701,1
236,0.7633193772185256,1,0.18781338156913155,0.11073941370525797,1,7.083098572304509,0.8499348161233917,1
237,0.18745330314678194,0,0.8787645968961973,0.32323597420074063,1,7.0723590068349775,0.649010523578455,0
238,0.9172151467040649,1,0.061976839189507374,0.2967540176189796,0,9.038843305381475,0.9507675979248558,1
239,0.950774798478029,1,0.0845672009087827,0.1491989600557834,0,7.334224351421052,0.8970403795458063,1
240,0.9260587242073655,1,0.4390288855230837,0.25748409633273067,0,8.956817393629764,0.8017945869898018,1
241,0.8971686639674894,1,0.43570906644782725,0.19734460194856268,0,7.819868965366795,0.8814901868142827,0
242,0.8362030240992027,0,0.2749240101371875,0.05856557496598376,0,7.704868139130572,0.6562266132391069,1
243,0.7279175155767589,1,0.2743369095302558,0.07665096300869997,1,8.55818721301658,0.654404055168762,1
244,0.6346820028404964,1,0.0756653278220581,0.1515733049993853,0,7.354724868388643,0.9090991917743494,1
245,0.2217444966994495,0,0.3126319218989594,0.564544264289333,2,5.2064230470743,0.4767276761579351,0
246,0.8302607535225879,1,0.2729370427379993,0.1362978764515504,1,6.323169701878453,0.9187953484846614,1
247,0.06918386682529087,1,0.6648349173557531,0.2214617918296288,1,5.04122260370328,0.0506056897433248,0
248,0.5936662287343385,1,0.4752940114280663,0.05843287366620446,0,8.530631156124166,0.690123525231976,1
249,0.40748355049015067,1,0.6534189636188272,0.6520735581781303,2,2.6694972889849358,0.48269256254875514,0
250,0.147215284747134,0,0.8310428509129911,0.488141617807589,2,3.2769263975968954,0.04254076549147583,0
251,0.16995309496331543,1,0.4569682066084528,0.7512481779808543,0,6.454488535722847,0.29358627254205566,0
252,0.5526641106844887,0,0.2293358482662427,0.11783668443557133,1,10.0,0.6989276019219891,1
253,0.8010096904273265,1,0.2670129994124698,0.03919581010977852,0,8.168897900562095,0.5537797651902061,1
254,0.1304119032966935,0,0.49016868919804385,0.2058410195960568,1,4.584711321288947,0.7186640017489714,1
255,0.6492566917055115,0,0.15298584050291097,0.03723969683830326,0,4.852620086293495,0.796799216829204,1
256,0.40640375375804577,0,0.7012262876126205,0.4386837225018332,0,4.3735801891320545,0.24296335179571793,0
257,0.6422737765292594,0,0.286145508055766,0.46241268071367764,0,8.068510602371477,0.7904115063966998,1
258,0.4713111598851579,1,0.10238195217446083,0.1051370199786883,0,7.4932890429202725,0.7831491074702192,1
259,0.7684164290212078,0,0.33737480315947543,0.20745737650838528,0,6.75482788979804,0.8322568233800188,1
260,0.27309635941242355,0,0.5478229287290103,0.46604226613333477,1,6.469687822824455,0.47461703805322786,0
261,0.9311450029550074,1,0.5148015039963292,0.0076872219081887275,0,4.952266191893183,0.8466573150838771,1
262,0.49546316353847575,0,0.6750537328029157,0.833037518786817,3,6.7900703558052395,0.3824195041550543,0
263,0.18557778063585725,0,0.800202137549337,0.41689173194859275,1,3.533108139844885,0.6535054052137512,0
264,0.6115208888940796,1,0.415970849680903,0.018712197515254606,0,6.093734424322288,0.740655712680215,0
265,0.24727786402824395,1,0.9281098777378628,0.527677212520148,2,5.485491409775058,0.31028066454223396,0
266,0.8904709149966998,0,0.1931421263646451,0.236166795691311,0,8.702348997739872,0.7897196508714207,1
267,0.28490131901266946,1,0.5355944004999884,0.566269833277247,0,4.0740869170429175,0.6444254265209955,0
268,0.11921676569264587,0,0.5495024336902347,0.540236462249822,1,7.308732878337621,0.27877040325237573,0
