post_id,source_credibility,has_citation,emotional_tone,all_caps_ratio,exclamation_count,reading_level,user_past_accuracy,label_is_true
42,0.24818310749422207,1,0.540009456606654,0.10717030503758437,3,5.3786209880250935,0.2022008735032604,0
43,0.4017006067362928,0,0.49610337916662917,0.6104657465540523,6,6.864659736269823,0.22964346966278773,1
44,0.793983593115707,1,0.08217598376826073,0.17142866226124553,0,8.668255587439083,0.7781824382330951,0
45,0.06616479506703993,0,0.829845843490136,0.5874353528768408,1,6.431446572798152,0.39960044867439226,0
46,0.1685105489030089,0,0.8770639528918364,0.80273355681344,3,4.864059688088877,0.48171900683437807,0
47,0.28252331113299284,0,0.48361042150013916,0.7746640719370512,2,7.540903451003075,0.5202977314814241,0
48,0.321129091677662,0,0.8289901358116171,0.4667766725792611,1,3.171383355409765,0.03794482803866614,0
49,0.32030053401532776,0,0.4982159199682422,0.5937280963560334,2,5.605124994665989,0.5135809344845959,0
50,0.2807242760050067,0,0.7715495867859211,0.4774723079830482,1,4.432760271752916,0.392994289585293,0
51,0.39269351959613946,1,0.4219692742236832,0.7539664243562578,2,5.605918939235773,0.4290243831065448,0
52,0.5575273221646869,0,0.7185315895763763,0.12695019875634944,0,5.012601396741802,0.34602902309344197,0
53,0.30223013774632007,0,0.4514735978838315,0.2625456637748261,0,4.453287950351827,0.588533045574894,1
54,0.32358638264002226,0,0.8064183072119182,0.814919653013504,0,7.124516840572336,0.3376202118187669,1
55,0.32737131512117534,1,0.8209902277815909,0.8682221810126486,1,6.431184845968308,0.2355972155289588,0
56,0.37876139827113925,0,0.8835042985747062,0.3036637578280606,3,5.145824399462909,0.4146160255912983,0
57,0.31636546171648006,0,0.601950047387821,0.368898693154732,0,5.714151078666529,0.5835944341849566,0
58,0.04340304704863247,1,0.5343983559599311,0.8015680003208254,0,5.893376098822506,0.2531980874627502,0
59,0.38697598853176723,0,0.8850840130400073,0.430107370760273,0,6.9301665466276265,0.11483373474921472,0
60,0.0909116071651671,1,0.5731255252785953,0.3693091930153924,2,5.11021515940944,0.10923607344320677,1
61,0.262868815249396,1,0.8739724875056628,0.7354980758393833,2,4.954822490451411,0.11505979839947858,0
62,0.6212267933123613,1,0.06544587753264382,0.020726156239251614,0,6.7010660740174055,0.7286770015828437,0
63,0.06254846645410381,1,0.5780531866080455,0.79240034647679,3,5.122346744912624,0.15167516878841475,0
64,0.06595643401272755,0,0.8544925880220372,0.4727468705626492,0,8.588071741146807,0.05641170327820395,0
65,0.32971694665045675,1,0.6696697557163839,0.5859032667101081,3,4.544648338258338,0.5385338258273739,0
66,0.32623258853417764,0,0.9122423274552975,0.6233776673509183,1,5.82364007800415,0.6412019214260211,0
67,0.06789925977547406,1,0.313582321681676,0.5101539748808457,1,4.91994264312426,0.432396763515199,0
68,0.08354114921350134,0,0.8415260665207646,0.7577780163903928,0,2.464297965141347,0.23704671415588652,1
69,0.2846515053647234,0,0.8130681604244125,0.6243288434595585,1,6.900127280637021,0.34858980811229784,0
70,0.13877065433136232,0,0.8533480512977754,0.7039776425615644,3,6.185654583685995,0.18299572374182746,1
71,0.1594940317376051,0,0.8244437121799393,0.6473557684004647,2,4.357651429230302,0.6776475046517836,1
72,0.8892536413722234,1,0.05126914014227122,0.0819309014427546,0,5.914967716606849,0.9160010462329955,1
73,0.21240108026520332,0,0.13423737573573355,0.5234994685174345,3,4.833431624595606,0.5321200385362899,1
74,0.4742637558440588,0,0.7302262922774352,0.24994321252233762,2,4.23609048535436,0.14097126836717033,0
75,0.26652581676963305,0,0.8499439340003454,0.4975223873968149,0,4.920704789764921,0.13037183414416223,1
76,0.2918699888772106,0,0.3780617251936184,0.21164008721473487,2,5.9239967288984134,0.2771328002787737,0
77,0.3868027546890585,0,0.9857933668371502,0.2194856666039636,1,3.969168109367568,0.37977572558311345,0
78,0.15359172853013256,1,0.2607873498601808,0.4801369493401474,0,6.288289643362796,0.3490690125296489,0
79,0.9025251843951779,1,0.3619059652723035,0.12211905199480662,1,6.846558373162862,0.9171208732926824,1
80,0.10118628668410501,0,0.6646190053769037,0.48554603939023266,0,2.0418079487505567,0.5287148812161352,0
81,0.22570113661734226,0,0.9388564561941409,0.37126885257934694,3,4.939465179402366,0.2699770077754588,1
82,0.2498732945208206,0,0.8029958687689674,0.1941514871070783,1,7.490766410008115,0.5267855124696983,0
83,0.7071164588746955,0,0.8377577186344459,0.4967240219434641,0,5.018859876031771,0.2813356791711858,0
84,0.7783198083318327,0,0.07419587731916136,0.10140394407310478,0,8.346371288336126,0.5762182724535093,1
85,0.2766045489586461,0,0.6820631791407012,0.8315400601086509,2,6.0439797387585354,0.6381063874656417,0
86,0.07546700132621094,0,0.8085535224426482,0.5988930836555215,2,6.734478936319437,0.10786816969421077,0
87,0.3592499333746731,0,0.828888481106212,0.22351622298782334,4,5.1639393786318335,0.4471917902870461,1
88,0.21591431865438956,1,0.5823202838207272,0.4496191533570867,0,5.901944027039489,0.01170384313524117,0
89,0.09451050489318291,0,0.7697801161757426,0.746937441472962,2,5.574355549145405,0.4693579084759533,0
90,0.2722186651072618,0,0.8376738549633822,0.37376082855806547,1,7.434665639156875,0.747327255639613,0
91,0.7086917388123705,1,0.0160840516264515,0.024685600202913945,0,8.42280405254573,0.6843241506923424,1
92,0.4519510628217519,0,0.7207648318635156,0.5346153070633501,3,3.8905187782251813,0.5368638522959487,0
93,0.02244005282638627,0,0.4462056209468269,0.23069607402803363,3,4.309878671526989,0.253183048486693,1
94,0.08688360024010464,1,0.783606226383467,0.6281154061895571,3,6.41637338560086,0.20910105700894088,0
95,0.41793633084596205,0,0.9174380632220621,0.6979608232741042,1,5.777231501188537,0.7831376398797578,0
96,0.42154026839842706,0,0.41566499556474296,0.49048945998702714,0,3.6207934441967833,0.33502903950924906,0
97,0.3482236687419222,0,0.7368741006357012,0.053006290355365304,0,2.8337830689658885,0.24603867506188207,0
98,0.243540658259361,0,0.5879062303252465,0.1418930613844199,0,7.603812249061333,0.19821082847408297,0
99,0.4113624244035069,0,0.6060354768553239,0.6098240141359379,4,3.952640481751322,0.20994761519535163,1
100,0.9905042355013528,1,0.12676698195683156,0.030480631061618718,0,8.079967351834016,0.9372162125623182,1
101,0.1337554348543675,1,0.9636536665273353,0.414046924581557,2,6.807051630997614,0.5587724458133787,0
102,0.11987823873617985,0,0.5255908593551606,0.3320665482239334,3,4.335713167042073,0.27389105033243155,0
103,0.6698240555328829,0,0.17347548985700673,0.12810133710038799,0,8.924852672222421,0.536064033258666,1
104,0.06304525237839258,0,0.6900028175160986,0.36057189714697346,1,6.569347552975819,0.8069556021464633,0
105,0.10926418275707002,0,0.7700849891337215,0.5351579006373958,4,7.982659285288553,0.10982694015773066,1
106,0.03925610445610144,1,0.6347150135178837,0.41933111949113727,1,8.678727353663978,0.19873996710275013,0
107,0.34705538504839145,1,0.561833169810541,0.06344789753104232,0,6.950132725830052,0.44329075395583567,0
108,0.952230775450412,1,0.10743356505664722,0.1250180024362095,0,5.913724233922342,0.6946539554682766,1
109,0.5138279114874497,1,0.48254862796484,0.1061042100607518,0,7.018626730854874,0.9393106956868285,1
110,0.5610366289311203,1,0.8510375259966703,0.5166962894164674,1,4.61813676981501,0.18967294640954702,0
111,0.847703190842556,1,0.539332928608679,0.014712046888563132,1,7.453848736869561,0.6621607359216902,1
112,0.19425467916101172,1,0.8376641917243477,0.6386974612182384,1,7.469880928237134,0.5154896808702009,0
113,0.07321607630941541,0,0.8774969218759318,0.22602712761078883,0,2.3503161202763785,0.5628913559584973,1
114,0.47501334685380514,0,0.6194945748815925,0.2839597464243659,2,4.712148899220372,0.3169163471871816,0
115,0.4493919163837302,0,0.7062604005776885,0.4275581895425341,2,4.973342883078115,0.2380209848948401,0
116,0.14440255673106162,0,0.8024717890753187,0.1875957671441625,1,5.90559675991048,0.5491592992520891,0
117,0.5797051898985554,1,0.6929999687885612,0.46404003821284673,2,7.256305302521943,0.25033926261320305,0
118,0.32464832599057875,0,0.6479723636737427,0.684749254426936,1,7.098653219459017,0.34164932425243477,1
119,0.08703368921823088,1,0.7316300659262226,0.5342282170724475,2,5.201035004910758,0.0989045548005039,0
120,0.02818844342591405,0,0.9113997362788443,0.8215709595909968,2,5.323475416210775,0.16492336731239882,0
121,0.22300845514876372,0,0.5768289541710757,0.6511309586388248,3,4.963084887367958,0.23201499798356987,1
122,0.3088924801514793,1,0.7097851356619461,0.15771349737577492,1,7.158419880299211,0.27120568734374917,0
123,0.15188093651654017,0,0.8980061491239812,0.42458840225464894,1,8.55588638677994,0.2684399696323015,0
124,0.2236425259873305,1,0.5687702537496563,0.45861958779431267,1,5.928438681388513,0.13555874698691073,0
125,0.0937727933566933,0,0.6984447419736866,0.7547655043491301,5,6.618381222245973,0.14591489374591113,0
126,0.18555150769961476,0,0.806015035518627,0.6909272663107472,2,1.2113401559992758,0.12299511451044992,1
127,0.5562240500030761,0,0.2304398130537355,0.10215923945206241,1,9.454017114942483,0.929800439452587,1
128,0.1525650558209793,1,0.35710672274917643,0.5676135137829784,3,8.496288854548942,0.4305997670773936,0
129,0.6558043731278042,1,0.28560544323406917,0.12306722667930962,0,8.073772036342838,0.6123273154715145,0
130,0.1362301672812626,1,0.7921615890435197,0.6591310716360484,0,6.846789139013172,0.8767851266499482,0
131,0.1620953092905828,0,0.7942044800727215,0.5707597915360444,2,5.949250029132224,0.407869352894085,0
132,0.20993104786591932,0,0.6120408207731508,0.42719443167717547,0,6.044291393177366,0.7439402908052717,0
133,0.5231781206364342,1,0.754549301031847,0.3001603283154126,2,7.018122531976601,0.4173962249889763,0
134,0.3646618121219017,0,0.5331315857416882,0.5846684309852481,1,7.966317792513163,0.6310849054979975,0
135,0.21808379015822157,0,0.9540311385266695,0.7932802718529536,0,5.998923925825159,0.4964824883993673,0
136,0.8548885450628075,1,0.5398759930562413,0.33667555722658044,0,8.768015859253854,0.39954281001360065,1
137,0.021268520070115395,0,0.8615905300225651,0.4760119253254956,0,7.1169922238645755,0.8331954415257727,0
138,0.12978470913015822,0,0.740515061591719,0.706518734316218,2,6.043865717907107,0.2190411072434796,0
139,0.1845863692712736,0,0.783993081058037,0.7291607795211572,1,5.746324692112268,0.6766873528012378,0
140,0.09378065750802464,0,0.591834869322382,0.8819835538162305,2,5.469549042344234,0.16806124560382482,0
141,0.19332235720660937,1,0.5314799953719901,0.5703964027664226,2,6.377539563250184,0.3205758436409053,0
142,0.23832617549542495,0,0.5771759747466162,0.3383005241686636,0,7.316167487292636,0.32128562815480055,0
143,0.17890213312448006,0,0.595978314245873,0.5925860017951202,5,4.648631174250739,0.6133922512313095,0
144,0.08880190436946023,0,0.6489229558391943,0.31023747620730796,1,4.223473876041128,0.517081250094835,0
145,0.29480113593025437,0,0.5010870592774163,0.6450233834543377,1,3.383917424977409,0.1110620456539542,1
146,0.13649980670570666,1,0.7027288947274029,0.3929767812463043,1,5.634104786925677,0.2539288144303407,0
147,0.8500402125493767,1,0.2894137475435788,0.19231519354594423,1,7.768824385122618,0.8929378236347277,0
148,0.32954043883200973,0,0.780234653610291,0.39280290298902315,0,4.0292394831954015,0.25110697083031214,0
149,0.40682053591608197,0,0.5269849530587248,0.5067962865952056,2,7.491309748525238,0.38978404464242156,0
150,0.2409633656413205,0,0.6675077575639297,0.40014609030305925,0,4.652212767621877,0.06411398854798249,0
151,0.13603823882161692,0,0.6291101935272264,0.6190856288741393,0,3.38047416360119,0.24794327295331772,0
152,0.4549420093265552,0,0.9455506377846302,0.551917479194526,1,5.561039288889522,0.6117732447105078,0
153,0.2858022827294081,0,0.5857263775848828,0.6969569576182345,1,4.878754506636602,0.09783681663069607,0
154,0.22192013843070899,0,0.7153893472413947,0.2083291853112977,1,6.1800911305219035,0.03473938787929675,0
155,0.04137091464597962,0,0.7307845638001447,0.36428385127200197,3,5.4390085128493855,0.028873921131580264,0
156,0.06299956448674662,0,0.7312810190270038,0.6753497018359713,1,4.243015650806705,0.1900742012858439,0
157,0.38354801791674753,0,0.6229945311776546,0.5331895927947866,0,4.55388040462895,0.4545925502681142,0
158,0.11828936450746214,0,0.5867518013609757,0.27467877566579024,4,5.45100545498982,0.3845765527345776,1
159,0.2400919774717088,0,0.33737137854966626,0.35484910115631035,3,6.1750289775554865,0.5172014310903009,0
160,0.3132127431637478,0,0.9717921085481569,0.7583854647262409,1,8.228690727880707,0.15271164015369432,1
161,0.12635233457906414,0,0.5829244224718351,0.6125968409302508,2,6.958286104291382,0.1667331579713365,0
162,0.6850772115457916,0,0.31393348455330866,0.110512854623875,0,9.000062535256996,0.8824777984197095,1
163,0.17232108931710594,0,0.5920674726791302,0.2785138199483074,2,5.344338212563807,0.3161675608822226,0
164,0.15735361942798323,1,0.7666433340124702,0.3019314243640832,2,4.7458572948384425,0.24461859542981565,0
165,0.1380542398597941,0,0.5043323881779821,0.47311476461918445,2,3.5603535488470035,0.45094090165090717,0
166,0.21129124922886963,0,0.32663222880273385,0.24353394650049362,1,4.7130194749949865,0.34981090301089934,0
167,0.5312967834426109,0,0.9039175059342632,0.5091457196154028,1,5.893975654025656,0.20405759171206395,0
168,0.25068124138423054,0,0.5813942801080474,0.4164070380679987,0,9.065135053247877,0.6039898637964555,1
169,0.21679442528579176,1,0.8051922839701492,0.35061507719993945,1,6.72477952551409,0.4115052483259878,0
170,0.2718618526414371,0,0.8180181834358382,0.5669510066809625,0,2.4885527471833706,0.1720356427164443,0
171,0.027633828500068507,0,0.36077038925365995,0.3982967006912234,2,4.483337819922739,0.2373940280875289,0
172,0.19440795319011542,1,0.5974174926215088,0.5837904613971264,2,6.401631578080797,0.13830778221132156,0
173,0.21043135863686338,1,0.48987483202705656,0.5248255395930896,1,6.109915390230775,0.11986372394046681,0
174,0.2606904751759742,0,0.6967026315232111,0.6391367915633407,3,6.266335372812599,0.5306567977555954,0
175,0.16002062152475027,0,0.6075019104921728,0.4482493582137508,2,6.311121155423808,0.11107315081275611,1
176,0.3094303782418821,0,0.6485872909679941,0.1507851169829708,3,6.663889504418233,0.4222705781418866,0
177,0.1336485943330465,0,0.6716598834185519,0.3076723881905424,1,6.368041318540551,0.45343006545601866,0
178,0.16283896332898892,0,0.6788680899363239,0.26913362494410187,1,7.792667688935844,0.4074399559428978,0
179,0.23450551521161744,0,0.4912081911247445,0.6177427685285553,1,5.030042845342998,0.2553567988701665,0
180,0.2590559574697901,0,0.7617312961735394,0.5304342372524121,0,5.876767122825902,0.6945752746350796,0
181,0.07634110249443546,0,0.5418996985849117,0.5854672374996147,0,5.182946563237961,0.41168466599631187,1
182,0.19491724386420028,0,0.5934897454726313,0.5266234593161939,3,4.5626799309128625,0.47539560444611634,0
183,0.4965461761603249,0,0.5128810346002873,0.6225642645379664,1,3.920590525429481,0.36786436087693325,0
184,0.42914444723724127,0,0.5224282281218117,0.7663154139279387,0,7.932705578410309,0.09927302246225275,0
185,0.4812052477355347,0,0.7028531773300662,0.44711196127089164,0,7.577568521239721,0.3770279189741626,0
186,0.2628327792698775,0,0.7857399032090647,0.7029569775143997,0,6.901869296037713,0.3501737362729921,0
187,0.17160377316671488,0,0.7137917069832925,0.6198588395712432,2,5.513991952608132,0.3237698231772047,1
188,0.8853281646591246,1,0.36837706430831985,0.02700116638127981,0,7.871461443850943,0.6397777654541262,1
189,0.14449589051913686,0,0.6569016378762605,0.8379430065817589,0,4.720265375342669,0.4446868061559489,0
190,0.10542931646225588,0,0.6563064276090864,0.5601567041924046,3,4.294916066256116,0.3524921954154349,0
191,0.4006342325375027,0,0.681142195970367,0.5835792265819847,1,8.141497563009283,0.4196994399811495,0
192,0.641448171907321,0,0.3167420215437607,0.5821197203252457,2,4.524405859010146,0.5286594827280274,1
193,0.08200501681357576,0,0.6445752913834388,0.20530822064060478,2,3.499563511603901,0.09889078141683742,0
194,0.24529451931233295,0,0.6216417668597899,0.65949027019865,0,4.281132648308968,0.41598059572638685,0
195,0.3941336577228125,1,0.3891953568701268,0.4258591694231749,2,4.274467600337321,0.6043319015987682,0
196,0.12322574086570232,1,0.5277322340149898,0.37627525444696547,0,6.233379115892464,0.5556285113111985,0
197,0.23243555645010816,0,0.6268157631740184,0.3995148710489526,1,5.289607544760862,0.7891857524984266,1
198,0.27912282709875136,0,0.4926514828613794,0.3574168401546429,1,3.642056553155093,0.4032138855633976,0
199,0.775429441094456,1,0.2947743128403664,0.07400339281171829,1,7.593836885988217,0.6709710028036101,1
200,0.3030749580148435,0,0.7714584461530276,0.47614139836199726,2,5.487603976228927,0.25130093458751074,1
201,0.04013768853174981,0,0.3088184721655379,0.6826667331550553,2,7.443432419238438,0.3206757797483488,0
202,0.08065539420028352,0,0.7422921774459433,0.19138152847557013,3,9.891157360149926,0.12295123357059129,0
203,0.19608794485414302,0,0.6818038774761433,0.557616423500507,1,6.847060283401467,0.5198439821254752,0
204,0.7542022512642833,0,0.6656708467037346,0.6469420948021695,1,6.988927251028235,0.11342738715457447,1
205,0.042587720970641715,0,0.3681605231859728,0.729821463956726,0,3.6077185001300425,0.8218677957339777,0
206,0.07485251881598581,0,0.5706403964028282,0.3236999338756777,1,6.940982506392981,0.2233561891742767,0
207,0.8025361195837627,1,0.30995965137514647,0.1237256996100422,0,7.739404522751767,0.5979593949038319,0
208,0.057763998291616485,0,0.670623737234464,0.7958011537512045,2,7.45378271273589,0.49704839349062724,1
209,0.18447337605866587,0,0.3150376690207462,0.8318237363856722,1,6.59595713347045,0.5309226312402403,0
210,0.493287540514347,0,0.9963265366905659,0.3144694465482974,3,6.169168167082113,0.34260135205960374,0
211,0.4304918530469728,1,0.2846678513250437,0.017910396333078935,0,8.757053287643549,0.5339836079897391,1
212,0.010384920030342215,0,0.7642281679966927,0.3118645142984358,2,6.030995761765565,0.21482429807264763,1
213,0.18133599897844144,1,0.5185503302098177,0.6788045688280744,0,7.083482817067676,0.4761405494101597,1
214,0.4735496271926257,0,0.8049527792350722,0.8059482668581892,1,5.277663509863957,0.33962409325799003,0
215,0.20100839498712325,0,0.8098131415473118,0.46882364800875204,0,5.296248678013284,0.26105687051184784,1
216,0.31079407827218847,0,0.6357985441940183,0.5178466445821581,1,4.711936824109262,0.48185921679798677,0
217,0.34708318324789866,1,0.8753299000430644,0.36759282604735793,3,9.224507509716556,0.37490611856194955,0
218,0.4346255913677599,1,0.6707054720081166,0.3810167122374112,1,5.072922927276375,0.3219516073191082,0
219,0.4258258255744514,0,0.2593419461744164,0.6193569578700971,1,5.75351357363399,0.13977244811197428,0
220,0.7446527806430158,1,0.4385524268955718,0.01731716657584527,0,9.219200529669196,0.7993025594097394,0
221,0.09663225934579617,0,0.6156695046575191,0.32543892646038586,2,5.843481245463199,0.3828395889735071,0
222,0.6161755885105114,1,0.09300412968548717,0.24669049290734943,0,6.193988722847853,0.8522134935027511,0
223,0.10120277354069063,0,0.6345639038000903,0.3321419460553234,0,5.764800503126852,0.6087918940684628,0
224,0.16741741283892128,0,0.8849565735977406,0.4052632460313469,2,3.7983401783716304,0.52675715219921,0
225,0.3220052590588658,0,0.8270696701378056,0.32046245002804435,0,6.859592837411663,0.28887058237361063,0
226,0.4152442137845187,0,0.40699203467940176,0.24531262364673942,0,4.4906926988527065,0.5800196446819684,1
227,0.18022960530964544,0,0.597166972053061,0.8412606656767946,1,5.263268748678108,0.10071973598529599,0
228,0.008004928065360939,1,0.5257685558623088,0.4455848672306178,0,5.8212741044703336,0.39812553979236653,0
229,0.28325758815246843,0,0.788819964218676,0.5158934293392177,1,5.480325467369469,0.13893587502975555,1
230,0.2595229837494896,0,0.8603670362402219,0.7608098928582281,3,4.245555305834979,0.22678671477546875,0
231,0.1419947626762747,0,0.5605417462397483,0.6822210437795537,1,3.720485463657117,0.1945160177506809,1
232,0.3560838470754174,1,0.8110400480414841,0.7844116546811243,1,5.520384990817588,0.29409036277799905,1
233,0.7913639133043512,1,0.44626239767572956,0.15407566370454023,1,6.838266685975642,0.898652243084051,1
234,0.29591348379776555,0,0.7254196216058579,0.22973264382763464,3,4.388365141202626,0.5146596440593909,0
235,0.09647397802037351,0,0.5253375247552098,0.7745375039851824,1,5.271294764505847,0.4832112887076878,0
236,0.26374715084660805,0,0.49820899195447954,0.4493938197625047,3,2.3297025689065487,0.07960723307331727,0
237,0.11633977008831942,0,0.9595978254292596,0.572213903792225,3,6.341664479393566,0.1993160525713964,0
238,0.528597576976843,0,0.495151008203872,0.11937435828712976,2,5.8875298762995625,0.34223504793645004,0
239,0.4583699382860349,0,0.7671734538470002,0.8300673223490654,2,4.332025703184297,0.5017913172719044,0
240,0.19381945228012862,0,0.2915220279018196,0.5104067060209008,0,4.8277392997109425,0.29560944063601685,0
241,0.2100321382874932,1,0.9719511230000667,0.7204506775917836,2,7.500967800408716,0.1490113334353208,0
242,0.25292010496084566,0,0.5680999985505658,0.23236374854112457,1,3.2769263975968954,0.04254076549147583,0
243,0.16995309496331543,1,0.4569682066084528,0.7512481779808543,0,6.454488535722847,0.29358627254205566,0
244,0.07298996436166635,1,0.559761275566971,0.3980639466062019,3,3.0428502316704806,0.3323071165017382,1
245,0.25251457174787356,0,0.743476917719544,0.6166544271486072,0,5.886415356435534,0.2805744880253198,1
246,0.27547380615815453,0,0.9188100999542842,0.4553021736426743,4,5.927026171210979,0.3700422992451699,1
247,0.11207911588236245,0,0.797582346128423,0.4649405465040767,0,4.945130147224603,0.4059454505844981,0
248,0.2186247426920326,0,0.7392222294663833,0.8478274817234424,0,6.978955084837391,0.4716999836647466,1
249,0.15704299175453404,1,0.7014070906512679,0.6620424991238482,5,5.976720199130085,0.22261249474539768,0
250,0.8687741427014072,1,0.3710814370449178,0.061610229558098493,1,7.062624333885656,0.8079679435425805,1
251,0.08249033518172685,0,0.39797190312771086,0.6481621750320777,2,5.572726509036382,0.2643086078328824,1
252,0.2402017519703548,1,0.7428979332156088,0.3581211038069467,2,3.0016107949575623,0.28566464225143134,1
253,0.3782710090327882,0,0.7347443524875038,0.5475884026709006,1,4.94128790772821,0.1978069922227187,0
254,0.03651539214529948,0,0.5385683779106892,0.3162693776853412,2,3.533108139844885,0.6535054052137512,0
255,0.07107162076772701,0,0.928437230077118,0.17195955464868132,0,3.11716803040286,0.2558420928852576,0
256,0.24727786402824395,1,0.9281098777378628,0.527677212520148,2,5.485491409775058,0.31028066454223396,0
257,0.1917890164109145,1,0.7212173870735866,0.7332639924332026,0,6.377936247174841,0.2094818738044024,0
258,0.21659261055998985,1,0.6816551908602522,0.6072846821784351,1,6.145674342814623,0.187309751995032,0
259,0.10609851270139582,0,0.6363707848716349,0.12897674283783991,2,7.308732878337621,0.27877040325237573,0
260,0.9550513011033546,1,0.2409105703731991,0.0021419296782561456,0,8.282953262709317,0.9103007126649807,0
261,0.15091534168119466,0,0.7187006948587249,0.7562040884296571,2,3.749885443625123,0.5308217360598261,1
262,0.11314516987230404,0,0.6026017447093259,0.3940390189639828,0,5.1379014146491055,0.2381235028328978,0
263,0.07082746893340472,0,0.9583207897600533,0.6154767124955665,2,6.0643344656303215,0.6268429605212179,0
264,0.08638037606702219,0,0.4357076096518377,0.3574798053037139,1,5.113732968578742,0.5201728914130397,0
265,0.2857872992038546,0,0.6814158798151688,0.5544318430737522,1,7.979100129210012,0.4453797147692349,0
266,0.22346878721638141,0,0.6279907297368177,0.5942179550988053,0,3.5804191260857112,0.1357093907891118,0
267,0.29808674765426496,0,0.8346103170285207,0.47965916697970506,1,6.237432347927529,0.3275048888320275,0
